card_type,card_language,card_year,card_name,card_set_name,card_number,card_rarity,card_rarity_short,card_detail,set_type,image_url,card_special,info_intern
One Piece Card Game,Japanese,2022,Cavendish,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-008,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-008.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Carrot,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-009,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-009.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Komachiyo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-010,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-010.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Gordon,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-011,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-011.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Sai,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-012,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-012.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Sanji,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-013,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-013.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Sanji (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-013,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-013_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Jinbe,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-014,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-014.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Tony Tony.Chopper,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-015,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-015.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Nami,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-016,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-016.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Nami (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-016,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-016_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Nico Robin,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-017,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-017.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Hajrudin,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-018,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-018.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Bartolomeo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-019,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-019.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Hyogoro,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-020,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-020.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Franky,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-021,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-021.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Brook,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-022,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-022.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Marco,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-023,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-023.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Monkey.D.Luffy,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-024,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-024.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Monkey.D.Luffy (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-024,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-024_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Roronoa Zoro,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-025,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-025.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Roronoa Zoro (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-025,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-025_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Gum-Gum Fire-Fist Pistol Red Hawk,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-026,Rare,R,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-026.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Round Table,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-027,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-027.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Green Star Rafflesia,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-028,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-028.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Radical Beam!!,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-029,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-029.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,In Two Years!! At the Sabaody Archipelago!!,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-030,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-030.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kouzuki Oden,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-031,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-031.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kouzuki Oden (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-031,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-031_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ashura Doji,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-032,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-032.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Izo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-033,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-033.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Inuarashi,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-034,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-034.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Okiku,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-035,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-035.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Otsuru,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-036,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-036.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kawamatsu,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-037,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-037.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kanjuro,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-038,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-038.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Killer,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-039,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-039.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kin'emon,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-040,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-040.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kin'emon (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-040,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-040_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kouzuki Momonosuke,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-041,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-041.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Komurasaki,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-042,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-042.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shinobu,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-043,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-043.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shachi,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-044,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-044.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Jeanbart,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-045,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-045.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Denjiro,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-046,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-046.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Trafalgar Law,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-047,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-047.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Trafalgar Law (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-047,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-047_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Nekomamushi,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-048,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-048.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Bepo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-049,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-049.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Penguin,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-050,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-050.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid",Card Set(s)-ROMANCE DAWN- [OP-01],OP01-051,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-051.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid (Parallel)",Card Set(s)-ROMANCE DAWN- [OP-01],OP01-051,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-051_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Raizo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-052,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-052.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Wire,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-053,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-053.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,X.Drake,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-054,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-054.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,You Can Be My Samurai!!,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-055,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-055.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Demon Face,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-056,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-056.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Paradise Waterfall,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-057,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-057.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Punk Gibson,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-058,Rare,R,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-058.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,BE-BENG!!,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-059,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-059.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Donquixote Doflamingo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-060,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-060.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Donquixote Doflamingo (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-060,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-060_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kaido,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-061,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-061.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kaido (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-061,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-061_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Crocodile,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-062,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-062.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Crocodile (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-062,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-062_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Arlong,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-063,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-063.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Alvida,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-064,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-064.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Vergo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-065,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-065.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Krieg,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-066,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-066.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Crocodile,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-067,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-067.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Crocodile (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-067,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-067_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Gecko Moria,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-068,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-068.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Caesar Clown,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-069,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-069.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Dracule Mihawk,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-070,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-070.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Dracule Mihawk (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-070,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-070_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Jinbe,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-071,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-071.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Smiley,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-072,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-072.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Donquixote Doflamingo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-073,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-073.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Donquixote Doflamingo (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-073,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-073_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Bartholomew Kuma,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-074,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-074.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Pacifista,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-075,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-075.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Bellamy,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-076,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-076.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Perona,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-077,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-077.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Boa Hancock,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-078,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-078.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Boa Hancock (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-078,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-078_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ms.All Sunday,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-079,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-079.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Miss Doublefinger(Zala),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-080,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-080.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Mocha,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-081,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-081.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
